USER_ID,TaskName,CompletionTime,task_dif,viz_type,viz_order,ps_score,VerbalWM,K6,BarExpert,RadarExpert,RadExp_CHART,TaskDif_CHART
525330,time_bar_double_1,13552,-1.0686,bar,bar_first,88.75,4,1.8,5,5,Expert,Easy
525330,time_bar_double_2,15192,-.63396,bar,bar_first,88.75,4,1.8,5,5,Expert,Easy
525330,time_bar_double_3,60889,.87165,bar,bar_first,88.75,4,1.8,5,5,Expert,Hard
525330,time_bar_double_4,55757,.65367,bar,bar_first,88.75,4,1.8,5,5,Expert,Hard
525330,time_bar_spikey_1,10089,-.4382,bar,bar_first,88.75,4,1.8,5,5,Expert,Easy
525330,time_bar_spikey_2,11208,-1.25475,bar,bar_first,88.75,4,1.8,5,5,Expert,Easy
525330,time_bar_spikey_3,10411,-.9602,bar,bar_first,88.75,4,1.8,5,5,Expert,Easy
525330,time_bar_spikey_4,15847,-.77479,bar,bar_first,88.75,4,1.8,5,5,Expert,Easy
525330,time_bar_spikey_5,8372,-1.14674,bar,bar_first,88.75,4,1.8,5,5,Expert,Easy
525330,time_bar_uniform_1,29685,-.32164,bar,bar_first,88.75,4,1.8,5,5,Expert,Easy
525330,time_bar_uniform_2,10667,-.43613,bar,bar_first,88.75,4,1.8,5,5,Expert,Easy
525330,time_bar_uniform_3,27857,2.49743,bar,bar_first,88.75,4,1.8,5,5,Expert,Hard
525330,time_bar_uniform_4,17990,-.71814,bar,bar_first,88.75,4,1.8,5,5,Expert,Easy
525330,time_bar_uniform_5,14477,-.64087,bar,bar_first,88.75,4,1.8,5,5,Expert,Easy
525330,time_radar_double_1,15111,-.79346,radar,bar_first,88.75,4,1.8,5,5,Expert,Easy
525330,time_radar_double_2,29885,.21554,radar,bar_first,88.75,4,1.8,5,5,Expert,Hard
525330,time_radar_double_3,75946,1.64314,radar,bar_first,88.75,4,1.8,5,5,Expert,Hard
525330,time_radar_double_4,953,.30081,radar,bar_first,88.75,4,1.8,5,5,Expert,Hard
525330,time_radar_spikey_1,12118,-.36094,radar,bar_first,88.75,4,1.8,5,5,Expert,Easy
525330,time_radar_spikey_2,31125,-.53731,radar,bar_first,88.75,4,1.8,5,5,Expert,Easy
525330,time_radar_spikey_3,12436,.01019,radar,bar_first,88.75,4,1.8,5,5,Expert,Hard
525330,time_radar_spikey_4,25830,-.00459,radar,bar_first,88.75,4,1.8,5,5,Expert,Easy
525330,time_radar_spikey_5,9848,-.44083,radar,bar_first,88.75,4,1.8,5,5,Expert,Easy
525330,time_radar_uniform_1,18091,-.23701,radar,bar_first,88.75,4,1.8,5,5,Expert,Easy
525330,time_radar_uniform_2,24021,1.98941,radar,bar_first,88.75,4,1.8,5,5,Expert,Hard
525330,time_radar_uniform_3,41391,1.05012,radar,bar_first,88.75,4,1.8,5,5,Expert,Hard
525330,time_radar_uniform_4,20604,-.18889,radar,bar_first,88.75,4,1.8,5,5,Expert,Easy
525330,time_radar_uniform_5,15550,-.18889,radar,bar_first,88.75,4,1.8,5,5,Expert,Easy
526110,time_bar_double_1,10591,-1.0686,bar,bar_first,96,4,3.6,5,4,Expert,Easy
526110,time_bar_double_2,16112,-.63396,bar,bar_first,96,4,3.6,5,4,Expert,Easy
526110,time_bar_double_3,18715,.87165,bar,bar_first,96,4,3.6,5,4,Expert,Hard
526110,time_bar_double_4,18417,.65367,bar,bar_first,96,4,3.6,5,4,Expert,Hard
526110,time_bar_spikey_1,28069,-.4382,bar,bar_first,96,4,3.6,5,4,Expert,Easy
526110,time_bar_spikey_2,9401,-1.25475,bar,bar_first,96,4,3.6,5,4,Expert,Easy
526110,time_bar_spikey_3,20187,-.9602,bar,bar_first,96,4,3.6,5,4,Expert,Easy
526110,time_bar_spikey_4,28615,-.77479,bar,bar_first,96,4,3.6,5,4,Expert,Easy
526110,time_bar_spikey_5,8826,-1.14674,bar,bar_first,96,4,3.6,5,4,Expert,Easy
526110,time_bar_uniform_1,11540,-.32164,bar,bar_first,96,4,3.6,5,4,Expert,Easy
526110,time_bar_uniform_2,7365,-.43613,bar,bar_first,96,4,3.6,5,4,Expert,Easy
526110,time_bar_uniform_3,24960,2.49743,bar,bar_first,96,4,3.6,5,4,Expert,Hard
526110,time_bar_uniform_4,16288,-.71814,bar,bar_first,96,4,3.6,5,4,Expert,Easy
526110,time_bar_uniform_5,8705,-.64087,bar,bar_first,96,4,3.6,5,4,Expert,Easy
526110,time_radar_double_1,11207,-.79346,radar,bar_first,96,4,3.6,5,4,Expert,Easy
526110,time_radar_double_2,19851,.21554,radar,bar_first,96,4,3.6,5,4,Expert,Hard
526110,time_radar_double_3,23980,1.64314,radar,bar_first,96,4,3.6,5,4,Expert,Hard
526110,time_radar_double_4,10755,.30081,radar,bar_first,96,4,3.6,5,4,Expert,Hard
526110,time_radar_spikey_1,9119,-.36094,radar,bar_first,96,4,3.6,5,4,Expert,Easy
526110,time_radar_spikey_2,8094,-.53731,radar,bar_first,96,4,3.6,5,4,Expert,Easy
526110,time_radar_spikey_3,13392,.01019,radar,bar_first,96,4,3.6,5,4,Expert,Hard
526110,time_radar_spikey_4,14603,-.00459,radar,bar_first,96,4,3.6,5,4,Expert,Easy
526110,time_radar_spikey_5,8156,-.44083,radar,bar_first,96,4,3.6,5,4,Expert,Easy
526110,time_radar_uniform_1,13141,-.23701,radar,bar_first,96,4,3.6,5,4,Expert,Easy
526110,time_radar_uniform_2,13203,1.98941,radar,bar_first,96,4,3.6,5,4,Expert,Hard
526110,time_radar_uniform_3,22853,1.05012,radar,bar_first,96,4,3.6,5,4,Expert,Hard
526110,time_radar_uniform_4,16337,-.18889,radar,bar_first,96,4,3.6,5,4,Expert,Easy
526110,time_radar_uniform_5,22645,-.18889,radar,bar_first,96,4,3.6,5,4,Expert,Easy
526123,time_bar_double_1,7392,-1.0686,bar,radar_first,79.75,6,.6,5,1,Low,Easy
526123,time_bar_double_2,11946,-.63396,bar,radar_first,79.75,6,.6,5,1,Low,Easy
526123,time_bar_double_3,19940,.87165,bar,radar_first,79.75,6,.6,5,1,Low,Hard
526123,time_bar_double_4,19195,.65367,bar,radar_first,79.75,6,.6,5,1,Low,Hard
526123,time_bar_spikey_1,10399,-.4382,bar,radar_first,79.75,6,.6,5,1,Low,Easy
526123,time_bar_spikey_2,7899,-1.25475,bar,radar_first,79.75,6,.6,5,1,Low,Easy
526123,time_bar_spikey_3,6260,-.9602,bar,radar_first,79.75,6,.6,5,1,Low,Easy
526123,time_bar_spikey_4,10396,-.77479,bar,radar_first,79.75,6,.6,5,1,Low,Easy
526123,time_bar_spikey_5,5340,-1.14674,bar,radar_first,79.75,6,.6,5,1,Low,Easy
526123,time_bar_uniform_1,11587,-.32164,bar,radar_first,79.75,6,.6,5,1,Low,Easy
526123,time_bar_uniform_2,9531,-.43613,bar,radar_first,79.75,6,.6,5,1,Low,Easy
526123,time_bar_uniform_3,13927,2.49743,bar,radar_first,79.75,6,.6,5,1,Low,Hard
526123,time_bar_uniform_4,12213,-.71814,bar,radar_first,79.75,6,.6,5,1,Low,Easy
526123,time_bar_uniform_5,6191,-.64087,bar,radar_first,79.75,6,.6,5,1,Low,Easy
526123,time_radar_double_1,6084,-.79346,radar,radar_first,79.75,6,.6,5,1,Low,Easy
526123,time_radar_double_2,13021,.21554,radar,radar_first,79.75,6,.6,5,1,Low,Hard
526123,time_radar_double_3,19573,1.64314,radar,radar_first,79.75,6,.6,5,1,Low,Hard
526123,time_radar_double_4,10088,.30081,radar,radar_first,79.75,6,.6,5,1,Low,Hard
526123,time_radar_spikey_1,12760,-.36094,radar,radar_first,79.75,6,.6,5,1,Low,Easy
526123,time_radar_spikey_2,11558,-.53731,radar,radar_first,79.75,6,.6,5,1,Low,Easy
526123,time_radar_spikey_3,17669,.01019,radar,radar_first,79.75,6,.6,5,1,Low,Hard
526123,time_radar_spikey_4,13679,-.00459,radar,radar_first,79.75,6,.6,5,1,Low,Easy
526123,time_radar_spikey_5,7358,-.44083,radar,radar_first,79.75,6,.6,5,1,Low,Easy
526123,time_radar_uniform_1,13251,-.23701,radar,radar_first,79.75,6,.6,5,1,Low,Easy
526123,time_radar_uniform_2,24723,1.98941,radar,radar_first,79.75,6,.6,5,1,Low,Hard
526123,time_radar_uniform_3,13177,1.05012,radar,radar_first,79.75,6,.6,5,1,Low,Hard
526123,time_radar_uniform_4,19606,-.18889,radar,radar_first,79.75,6,.6,5,1,Low,Easy
526123,time_radar_uniform_5,13140,-.18889,radar,radar_first,79.75,6,.6,5,1,Low,Easy
526200,time_bar_double_1,9021,-1.0686,bar,radar_first,96,6,4.5,5,3,Expert,Easy
526200,time_bar_double_2,12273,-.63396,bar,radar_first,96,6,4.5,5,3,Expert,Easy
526200,time_bar_double_3,22336,.87165,bar,radar_first,96,6,4.5,5,3,Expert,Hard
526200,time_bar_double_4,14991,.65367,bar,radar_first,96,6,4.5,5,3,Expert,Hard
526200,time_bar_spikey_1,9762,-.4382,bar,radar_first,96,6,4.5,5,3,Expert,Easy
526200,time_bar_spikey_2,8647,-1.25475,bar,radar_first,96,6,4.5,5,3,Expert,Easy
526200,time_bar_spikey_3,7121,-.9602,bar,radar_first,96,6,4.5,5,3,Expert,Easy
526200,time_bar_spikey_4,11886,-.77479,bar,radar_first,96,6,4.5,5,3,Expert,Easy
526200,time_bar_spikey_5,5728,-1.14674,bar,radar_first,96,6,4.5,5,3,Expert,Easy
526200,time_bar_uniform_1,13223,-.32164,bar,radar_first,96,6,4.5,5,3,Expert,Easy
526200,time_bar_uniform_2,6798,-.43613,bar,radar_first,96,6,4.5,5,3,Expert,Easy
526200,time_bar_uniform_3,8579,2.49743,bar,radar_first,96,6,4.5,5,3,Expert,Hard
526200,time_bar_uniform_4,20759,-.71814,bar,radar_first,96,6,4.5,5,3,Expert,Easy
526200,time_bar_uniform_5,6729,-.64087,bar,radar_first,96,6,4.5,5,3,Expert,Easy
526200,time_radar_double_1,11437,-.79346,radar,radar_first,96,6,4.5,5,3,Expert,Easy
526200,time_radar_double_2,19994,.21554,radar,radar_first,96,6,4.5,5,3,Expert,Hard
526200,time_radar_double_3,21689,1.64314,radar,radar_first,96,6,4.5,5,3,Expert,Hard
526200,time_radar_double_4,13081,.30081,radar,radar_first,96,6,4.5,5,3,Expert,Hard
526200,time_radar_spikey_1,10230,-.36094,radar,radar_first,96,6,4.5,5,3,Expert,Easy
526200,time_radar_spikey_2,8550,-.53731,radar,radar_first,96,6,4.5,5,3,Expert,Easy
526200,time_radar_spikey_3,10267,.01019,radar,radar_first,96,6,4.5,5,3,Expert,Hard
526200,time_radar_spikey_4,20836,-.00459,radar,radar_first,96,6,4.5,5,3,Expert,Easy
526200,time_radar_spikey_5,7771,-.44083,radar,radar_first,96,6,4.5,5,3,Expert,Easy
526200,time_radar_uniform_1,10388,-.23701,radar,radar_first,96,6,4.5,5,3,Expert,Easy
526200,time_radar_uniform_2,23291,1.98941,radar,radar_first,96,6,4.5,5,3,Expert,Hard
526200,time_radar_uniform_3,9413,1.05012,radar,radar_first,96,6,4.5,5,3,Expert,Hard
526200,time_radar_uniform_4,14526,-.18889,radar,radar_first,96,6,4.5,5,3,Expert,Easy
526200,time_radar_uniform_5,12125,-.18889,radar,radar_first,96,6,4.5,5,3,Expert,Easy
526330,time_bar_double_1,9148,-1.0686,bar,bar_first,88,5,3,3,1,Low,Easy
526330,time_bar_double_2,15622,-.63396,bar,bar_first,88,5,3,3,1,Low,Easy
526330,time_bar_double_3,16858,.87165,bar,bar_first,88,5,3,3,1,Low,Hard
526330,time_bar_double_4,18394,.65367,bar,bar_first,88,5,3,3,1,Low,Hard
526330,time_bar_spikey_1,12417,-.4382,bar,bar_first,88,5,3,3,1,Low,Easy
526330,time_bar_spikey_2,7531,-1.25475,bar,bar_first,88,5,3,3,1,Low,Easy
526330,time_bar_spikey_3,9767,-.9602,bar,bar_first,88,5,3,3,1,Low,Easy
526330,time_bar_spikey_4,11436,-.77479,bar,bar_first,88,5,3,3,1,Low,Easy
526330,time_bar_spikey_5,5320,-1.14674,bar,bar_first,88,5,3,3,1,Low,Easy
526330,time_bar_uniform_1,15873,-.32164,bar,bar_first,88,5,3,3,1,Low,Easy
526330,time_bar_uniform_2,7650,-.43613,bar,bar_first,88,5,3,3,1,Low,Easy
526330,time_bar_uniform_3,10192,2.49743,bar,bar_first,88,5,3,3,1,Low,Hard
526330,time_bar_uniform_4,12458,-.71814,bar,bar_first,88,5,3,3,1,Low,Easy
526330,time_bar_uniform_5,8098,-.64087,bar,bar_first,88,5,3,3,1,Low,Easy
526330,time_radar_double_1,6500,-.79346,radar,bar_first,88,5,3,3,1,Low,Easy
526330,time_radar_double_2,16670,.21554,radar,bar_first,88,5,3,3,1,Low,Hard
526330,time_radar_double_3,19550,1.64314,radar,bar_first,88,5,3,3,1,Low,Hard
526330,time_radar_double_4,18039,.30081,radar,bar_first,88,5,3,3,1,Low,Hard
526330,time_radar_spikey_1,8960,-.36094,radar,bar_first,88,5,3,3,1,Low,Easy
526330,time_radar_spikey_2,7028,-.53731,radar,bar_first,88,5,3,3,1,Low,Easy
526330,time_radar_spikey_3,7671,.01019,radar,bar_first,88,5,3,3,1,Low,Hard
526330,time_radar_spikey_4,14933,-.00459,radar,bar_first,88,5,3,3,1,Low,Easy
526330,time_radar_spikey_5,7142,-.44083,radar,bar_first,88,5,3,3,1,Low,Easy
526330,time_radar_uniform_1,13459,-.23701,radar,bar_first,88,5,3,3,1,Low,Easy
526330,time_radar_uniform_2,12359,1.98941,radar,bar_first,88,5,3,3,1,Low,Hard
526330,time_radar_uniform_3,9354,1.05012,radar,bar_first,88,5,3,3,1,Low,Hard
526330,time_radar_uniform_4,18191,-.18889,radar,bar_first,88,5,3,3,1,Low,Easy
526330,time_radar_uniform_5,15913,-.18889,radar,bar_first,88,5,3,3,1,Low,Easy
527110,time_bar_double_1,13126,-1.0686,bar,bar_first,94.75,6,3.6,4,1,Low,Easy
527110,time_bar_double_2,11520,-.63396,bar,bar_first,94.75,6,3.6,4,1,Low,Easy
527110,time_bar_double_3,28029,.87165,bar,bar_first,94.75,6,3.6,4,1,Low,Hard
527110,time_bar_double_4,20848,.65367,bar,bar_first,94.75,6,3.6,4,1,Low,Hard
527110,time_bar_spikey_1,19949,-.4382,bar,bar_first,94.75,6,3.6,4,1,Low,Easy
527110,time_bar_spikey_2,14658,-1.25475,bar,bar_first,94.75,6,3.6,4,1,Low,Easy
527110,time_bar_spikey_3,13292,-.9602,bar,bar_first,94.75,6,3.6,4,1,Low,Easy
527110,time_bar_spikey_4,19805,-.77479,bar,bar_first,94.75,6,3.6,4,1,Low,Easy
527110,time_bar_spikey_5,9260,-1.14674,bar,bar_first,94.75,6,3.6,4,1,Low,Easy
527110,time_bar_uniform_1,17358,-.32164,bar,bar_first,94.75,6,3.6,4,1,Low,Easy
527110,time_bar_uniform_2,10894,-.43613,bar,bar_first,94.75,6,3.6,4,1,Low,Easy
527110,time_bar_uniform_3,12551,2.49743,bar,bar_first,94.75,6,3.6,4,1,Low,Hard
527110,time_bar_uniform_4,22240,-.71814,bar,bar_first,94.75,6,3.6,4,1,Low,Easy
527110,time_bar_uniform_5,11611,-.64087,bar,bar_first,94.75,6,3.6,4,1,Low,Easy
527110,time_radar_double_1,17840,-.79346,radar,bar_first,94.75,6,3.6,4,1,Low,Easy
527110,time_radar_double_2,40129,.21554,radar,bar_first,94.75,6,3.6,4,1,Low,Hard
527110,time_radar_double_3,29785,1.64314,radar,bar_first,94.75,6,3.6,4,1,Low,Hard
527110,time_radar_double_4,26305,.30081,radar,bar_first,94.75,6,3.6,4,1,Low,Hard
527110,time_radar_spikey_1,11642,-.36094,radar,bar_first,94.75,6,3.6,4,1,Low,Easy
527110,time_radar_spikey_2,11795,-.53731,radar,bar_first,94.75,6,3.6,4,1,Low,Easy
527110,time_radar_spikey_3,8981,.01019,radar,bar_first,94.75,6,3.6,4,1,Low,Hard
527110,time_radar_spikey_4,25628,-.00459,radar,bar_first,94.75,6,3.6,4,1,Low,Easy
527110,time_radar_spikey_5,12268,-.44083,radar,bar_first,94.75,6,3.6,4,1,Low,Easy
527110,time_radar_uniform_1,14494,-.23701,radar,bar_first,94.75,6,3.6,4,1,Low,Easy
527110,time_radar_uniform_2,14301,1.98941,radar,bar_first,94.75,6,3.6,4,1,Low,Hard
527110,time_radar_uniform_3,15730,1.05012,radar,bar_first,94.75,6,3.6,4,1,Low,Hard
527110,time_radar_uniform_4,21307,-.18889,radar,bar_first,94.75,6,3.6,4,1,Low,Easy
527110,time_radar_uniform_5,21673,-.18889,radar,bar_first,94.75,6,3.6,4,1,Low,Easy
530110,time_bar_double_1,10883,-1.0686,bar,radar_first,66.5,6,3.3,4,1,Low,Easy
530110,time_bar_double_2,13449,-.63396,bar,radar_first,66.5,6,3.3,4,1,Low,Easy
530110,time_bar_double_3,15663,.87165,bar,radar_first,66.5,6,3.3,4,1,Low,Hard
530110,time_bar_double_4,28661,.65367,bar,radar_first,66.5,6,3.3,4,1,Low,Hard
530110,time_bar_spikey_1,11356,-.4382,bar,radar_first,66.5,6,3.3,4,1,Low,Easy
530110,time_bar_spikey_2,7296,-1.25475,bar,radar_first,66.5,6,3.3,4,1,Low,Easy
530110,time_bar_spikey_3,7431,-.9602,bar,radar_first,66.5,6,3.3,4,1,Low,Easy
530110,time_bar_spikey_4,20225,-.77479,bar,radar_first,66.5,6,3.3,4,1,Low,Easy
530110,time_bar_spikey_5,6824,-1.14674,bar,radar_first,66.5,6,3.3,4,1,Low,Easy
530110,time_bar_uniform_1,14599,-.32164,bar,radar_first,66.5,6,3.3,4,1,Low,Easy
530110,time_bar_uniform_2,6124,-.43613,bar,radar_first,66.5,6,3.3,4,1,Low,Easy
530110,time_bar_uniform_3,30613,2.49743,bar,radar_first,66.5,6,3.3,4,1,Low,Hard
530110,time_bar_uniform_4,17494,-.71814,bar,radar_first,66.5,6,3.3,4,1,Low,Easy
530110,time_bar_uniform_5,7300,-.64087,bar,radar_first,66.5,6,3.3,4,1,Low,Easy
530110,time_radar_double_1,12293,-.79346,radar,radar_first,66.5,6,3.3,4,1,Low,Easy
530110,time_radar_double_2,26803,.21554,radar,radar_first,66.5,6,3.3,4,1,Low,Hard
530110,time_radar_double_3,32675,1.64314,radar,radar_first,66.5,6,3.3,4,1,Low,Hard
530110,time_radar_double_4,43923,.30081,radar,radar_first,66.5,6,3.3,4,1,Low,Hard
530110,time_radar_spikey_1,33044,-.36094,radar,radar_first,66.5,6,3.3,4,1,Low,Easy
530110,time_radar_spikey_2,10982,-.53731,radar,radar_first,66.5,6,3.3,4,1,Low,Easy
530110,time_radar_spikey_3,19409,.01019,radar,radar_first,66.5,6,3.3,4,1,Low,Hard
530110,time_radar_spikey_4,23639,-.00459,radar,radar_first,66.5,6,3.3,4,1,Low,Easy
530110,time_radar_spikey_5,12153,-.44083,radar,radar_first,66.5,6,3.3,4,1,Low,Easy
530110,time_radar_uniform_1,15178,-.23701,radar,radar_first,66.5,6,3.3,4,1,Low,Easy
530110,time_radar_uniform_2,13159,1.98941,radar,radar_first,66.5,6,3.3,4,1,Low,Hard
530110,time_radar_uniform_3,45220,1.05012,radar,radar_first,66.5,6,3.3,4,1,Low,Hard
530110,time_radar_uniform_4,16981,-.18889,radar,radar_first,66.5,6,3.3,4,1,Low,Easy
530110,time_radar_uniform_5,19994,-.18889,radar,radar_first,66.5,6,3.3,4,1,Low,Easy
530330,time_bar_double_1,9814,-1.0686,bar,radar_first,94.75,4,1.5,2,2,Low,Easy
530330,time_bar_double_2,12570,-.63396,bar,radar_first,94.75,4,1.5,2,2,Low,Easy
530330,time_bar_double_3,19000,.87165,bar,radar_first,94.75,4,1.5,2,2,Low,Hard
530330,time_bar_double_4,21829,.65367,bar,radar_first,94.75,4,1.5,2,2,Low,Hard
530330,time_bar_spikey_1,10082,-.4382,bar,radar_first,94.75,4,1.5,2,2,Low,Easy
530330,time_bar_spikey_2,8821,-1.25475,bar,radar_first,94.75,4,1.5,2,2,Low,Easy
530330,time_bar_spikey_3,8183,-.9602,bar,radar_first,94.75,4,1.5,2,2,Low,Easy
530330,time_bar_spikey_4,15145,-.77479,bar,radar_first,94.75,4,1.5,2,2,Low,Easy
530330,time_bar_spikey_5,15524,-1.14674,bar,radar_first,94.75,4,1.5,2,2,Low,Easy
530330,time_bar_uniform_1,10604,-.32164,bar,radar_first,94.75,4,1.5,2,2,Low,Easy
530330,time_bar_uniform_2,9700,-.43613,bar,radar_first,94.75,4,1.5,2,2,Low,Easy
530330,time_bar_uniform_3,14686,2.49743,bar,radar_first,94.75,4,1.5,2,2,Low,Hard
530330,time_bar_uniform_4,15308,-.71814,bar,radar_first,94.75,4,1.5,2,2,Low,Easy
530330,time_bar_uniform_5,8264,-.64087,bar,radar_first,94.75,4,1.5,2,2,Low,Easy
530330,time_radar_double_1,10211,-.79346,radar,radar_first,94.75,4,1.5,2,2,Low,Easy
530330,time_radar_double_2,25788,.21554,radar,radar_first,94.75,4,1.5,2,2,Low,Hard
530330,time_radar_double_3,28043,1.64314,radar,radar_first,94.75,4,1.5,2,2,Low,Hard
530330,time_radar_double_4,20932,.30081,radar,radar_first,94.75,4,1.5,2,2,Low,Hard
530330,time_radar_spikey_1,14524,-.36094,radar,radar_first,94.75,4,1.5,2,2,Low,Easy
530330,time_radar_spikey_2,9000,-.53731,radar,radar_first,94.75,4,1.5,2,2,Low,Easy
530330,time_radar_spikey_3,11468,.01019,radar,radar_first,94.75,4,1.5,2,2,Low,Hard
530330,time_radar_spikey_4,17893,-.00459,radar,radar_first,94.75,4,1.5,2,2,Low,Easy
530330,time_radar_spikey_5,16197,-.44083,radar,radar_first,94.75,4,1.5,2,2,Low,Easy
530330,time_radar_uniform_1,42024,-.23701,radar,radar_first,94.75,4,1.5,2,2,Low,Easy
530330,time_radar_uniform_2,28934,1.98941,radar,radar_first,94.75,4,1.5,2,2,Low,Hard
530330,time_radar_uniform_3,14614,1.05012,radar,radar_first,94.75,4,1.5,2,2,Low,Hard
530330,time_radar_uniform_4,45950,-.18889,radar,radar_first,94.75,4,1.5,2,2,Low,Easy
530330,time_radar_uniform_5,11985,-.18889,radar,radar_first,94.75,4,1.5,2,2,Low,Easy
531110,time_bar_double_1,15044,-1.0686,bar,bar_first,93.5,3,3.9,3,3,Expert,Easy
531110,time_bar_double_2,20133,-.63396,bar,bar_first,93.5,3,3.9,3,3,Expert,Easy
531110,time_bar_double_3,44587,.87165,bar,bar_first,93.5,3,3.9,3,3,Expert,Hard
531110,time_bar_double_4,53590,.65367,bar,bar_first,93.5,3,3.9,3,3,Expert,Hard
531110,time_bar_spikey_1,19345,-.4382,bar,bar_first,93.5,3,3.9,3,3,Expert,Easy
531110,time_bar_spikey_2,12626,-1.25475,bar,bar_first,93.5,3,3.9,3,3,Expert,Easy
531110,time_bar_spikey_3,12446,-.9602,bar,bar_first,93.5,3,3.9,3,3,Expert,Easy
531110,time_bar_spikey_4,14774,-.77479,bar,bar_first,93.5,3,3.9,3,3,Expert,Easy
531110,time_bar_spikey_5,13936,-1.14674,bar,bar_first,93.5,3,3.9,3,3,Expert,Easy
531110,time_bar_uniform_1,14695,-.32164,bar,bar_first,93.5,3,3.9,3,3,Expert,Easy
531110,time_bar_uniform_2,17828,-.43613,bar,bar_first,93.5,3,3.9,3,3,Expert,Easy
531110,time_bar_uniform_3,17456,2.49743,bar,bar_first,93.5,3,3.9,3,3,Expert,Hard
531110,time_bar_uniform_4,15278,-.71814,bar,bar_first,93.5,3,3.9,3,3,Expert,Easy
531110,time_bar_uniform_5,13482,-.64087,bar,bar_first,93.5,3,3.9,3,3,Expert,Easy
531110,time_radar_double_1,17946,-.79346,radar,bar_first,93.5,3,3.9,3,3,Expert,Easy
531110,time_radar_double_2,26562,.21554,radar,bar_first,93.5,3,3.9,3,3,Expert,Hard
531110,time_radar_double_3,40307,1.64314,radar,bar_first,93.5,3,3.9,3,3,Expert,Hard
531110,time_radar_double_4,46737,.30081,radar,bar_first,93.5,3,3.9,3,3,Expert,Hard
531110,time_radar_spikey_1,10589,-.36094,radar,bar_first,93.5,3,3.9,3,3,Expert,Easy
531110,time_radar_spikey_2,11432,-.53731,radar,bar_first,93.5,3,3.9,3,3,Expert,Easy
531110,time_radar_spikey_3,14082,.01019,radar,bar_first,93.5,3,3.9,3,3,Expert,Hard
531110,time_radar_spikey_4,20981,-.00459,radar,bar_first,93.5,3,3.9,3,3,Expert,Easy
531110,time_radar_spikey_5,15318,-.44083,radar,bar_first,93.5,3,3.9,3,3,Expert,Easy
531110,time_radar_uniform_1,19599,-.23701,radar,bar_first,93.5,3,3.9,3,3,Expert,Easy
531110,time_radar_uniform_2,19272,1.98941,radar,bar_first,93.5,3,3.9,3,3,Expert,Hard
531110,time_radar_uniform_3,23768,1.05012,radar,bar_first,93.5,3,3.9,3,3,Expert,Hard
531110,time_radar_uniform_4,25749,-.18889,radar,bar_first,93.5,3,3.9,3,3,Expert,Easy
531110,time_radar_uniform_5,46959,-.18889,radar,bar_first,93.5,3,3.9,3,3,Expert,Easy
531200,time_bar_double_1,16279,-1.0686,bar,radar_first,76,3,3,3,1,Low,Easy
531200,time_bar_double_2,16983,-.63396,bar,radar_first,76,3,3,3,1,Low,Easy
531200,time_bar_double_3,33616,.87165,bar,radar_first,76,3,3,3,1,Low,Hard
531200,time_bar_double_4,29825,.65367,bar,radar_first,76,3,3,3,1,Low,Hard
531200,time_bar_spikey_1,12778,-.4382,bar,radar_first,76,3,3,3,1,Low,Easy
531200,time_bar_spikey_2,15140,-1.25475,bar,radar_first,76,3,3,3,1,Low,Easy
531200,time_bar_spikey_3,19907,-.9602,bar,radar_first,76,3,3,3,1,Low,Easy
531200,time_bar_spikey_4,19295,-.77479,bar,radar_first,76,3,3,3,1,Low,Easy
531200,time_bar_spikey_5,11946,-1.14674,bar,radar_first,76,3,3,3,1,Low,Easy
531200,time_bar_uniform_1,15801,-.32164,bar,radar_first,76,3,3,3,1,Low,Easy
531200,time_bar_uniform_2,12311,-.43613,bar,radar_first,76,3,3,3,1,Low,Easy
531200,time_bar_uniform_3,28496,2.49743,bar,radar_first,76,3,3,3,1,Low,Hard
531200,time_bar_uniform_4,33248,-.71814,bar,radar_first,76,3,3,3,1,Low,Easy
531200,time_bar_uniform_5,10387,-.64087,bar,radar_first,76,3,3,3,1,Low,Easy
531200,time_radar_double_1,15949,-.79346,radar,radar_first,76,3,3,3,1,Low,Easy
531200,time_radar_double_2,38412,.21554,radar,radar_first,76,3,3,3,1,Low,Hard
531200,time_radar_double_3,72348,1.64314,radar,radar_first,76,3,3,3,1,Low,Hard
531200,time_radar_double_4,61945,.30081,radar,radar_first,76,3,3,3,1,Low,Hard
531200,time_radar_spikey_1,25809,-.36094,radar,radar_first,76,3,3,3,1,Low,Easy
531200,time_radar_spikey_2,10004,-.53731,radar,radar_first,76,3,3,3,1,Low,Easy
531200,time_radar_spikey_3,16984,.01019,radar,radar_first,76,3,3,3,1,Low,Hard
531200,time_radar_spikey_4,34140,-.00459,radar,radar_first,76,3,3,3,1,Low,Easy
531200,time_radar_spikey_5,9868,-.44083,radar,radar_first,76,3,3,3,1,Low,Easy
531200,time_radar_uniform_1,40929,-.23701,radar,radar_first,76,3,3,3,1,Low,Easy
531200,time_radar_uniform_2,24743,1.98941,radar,radar_first,76,3,3,3,1,Low,Hard
531200,time_radar_uniform_3,20187,1.05012,radar,radar_first,76,3,3,3,1,Low,Hard
531200,time_radar_uniform_4,24562,-.18889,radar,radar_first,76,3,3,3,1,Low,Easy
531200,time_radar_uniform_5,17144,-.18889,radar,radar_first,76,3,3,3,1,Low,Easy
531330,time_bar_double_1,12217,-1.0686,bar,radar_first,94.75,3,1.8,5,3,Expert,Easy
